323,octopus,n.章鱼
320,reduce,v.减少，减小，降低
317,annually,adv.一年一次；每年
316,lunar,adj.阴历的，月亮的，月球的
314,attentive,adj.专心的，注意的
309,chemical,n.化学品；adj.化学的，与化学有关的
306,penetrate,v.刺穿，穿透；进入
303,column,n.柱，支柱，圆柱；栏，专栏；长队
30,emergence,n.冒出；浮现
296,concur,v.同意
294,stylistic,adj.体裁上的，格式上的，文体论的
291,refine,vt.改进，改善
285,plutonic,adj.深层岩体的，冥王星的
282,immediate,adj.立刻的
281,altogether,adv.总共；总而言之
278,British,adj.英国的，不列颠的
277,insulation,n.绝缘；隔离
275,successive,adj.接连的；连续的
266,Dutch,n.荷兰人，荷兰语
265,hormone,n.荷尔蒙，激素
263,relation,n.关系，联系
26,commercially,adv.商业上
259,archaic,adj.已不通用的；陈旧的，过时的，老式的
248,Sioux,n.苏族（印第安人的一族，自称达科他Dakota族）
239,capillary,n.毛细血管；adj.毛细血管的
236,environment,n.自然环境；生活或工作环境；工作平台
234,plateau,n.高原；vi.到达平稳阶段
233,engine,n.引擎；发动机
23,deterioration,n.变坏，退化，恶化
22,algae,n.藻类
219,square,n.广场；正方形；adj.正方形的；v.把……弄成…
213,dinosaur,n.恐龙
212,prehistoric,adj.史前的
21,journalism,n.新闻业
202,lacks,v.缺乏，不足，没有，需要
2,portray,v.描绘；描述
196,count,v.计算；认为
193,agrarian,adj.耕地的
189,aragonite,n.霰石
186,ether,n.乙醚，以太（宇宙信息能），太空，灵气
181,occurrence,n.发生，出现
177,navigation,n.导航
175,imitative,adj.模仿的，仿制的
174,condition,n.环境，形势；状况，状态；疾病；v.使适应，…
171,awareness,n.意识
17,representation,n.代表；陈述
168,mold,vt.塑造；使形成；n.霉菌；模子；气质
163,Scandinavian,adj.斯堪的纳维亚（人）的；n.斯堪的纳维亚语…
162,standard,n.标准，规格；adj.标准的
159,diverse,adj.多样的
154,influential,adj.有极大影响力的
152,constitute,vt.构成，组成
146,improvement,n.改进，改善，进步
142,environmentalist,n.环境保护论者
135,microscope,n.显微镜
130,Columbia,n.哥伦比亚
123,sieve,n.筛子，粗篮；v.筛，滤
122,partially,adv.部分地
12,predatory,adj.捕食生物的
115,lack,n.缺乏，短缺；v.缺乏
11,geologic,adj.地质学的，地质的
102,iridium,n.铱
